train_loss,train_accuracy,epoch,step,val_loss,val_accuracy,test_loss,test_accuracy
0.6922197341918945,0.546875,0,49,,,,
0.6932355165481567,0.5,0,99,,,,
0.6930777430534363,0.50390625,0,149,,,,
0.693259060382843,0.49609375,0,199,,,,
0.6932721138000488,0.484375,0,249,,,,
0.6939456462860107,0.47265625,0,299,,,,
0.6939398050308228,0.48046875,0,349,,,,
0.6935091614723206,0.48046875,0,399,,,,
0.6928204298019409,0.52734375,0,449,,,,
0.6948416233062744,0.48046875,0,499,,,,
,,0,514,0.6934676766395569,0.49731510877609253,,
0.6928684115409851,0.51171875,1,549,,,,
0.6930956840515137,0.5,1,599,,,,
0.6933586597442627,0.5,1,649,,,,
0.6934641599655151,0.4610595703125,1,699,,,,
0.6932448744773865,0.504150390625,1,749,,,,
0.6934068202972412,0.434478759765625,1,799,,,,
0.6929932236671448,0.5078125,1,849,,,,
0.6932394504547119,0.485260009765625,1,899,,,,
0.6930728554725647,0.50970458984375,1,949,,,,
0.6946703195571899,0.4609375,1,999,,,,
,,1,1029,0.6933839917182922,0.49731510877609253,,
0.6934186816215515,0.50341796875,2,1049,,,,
0.6936573386192322,0.4969482421875,2,1099,,,,
0.6931193470954895,0.496337890625,2,1149,,,,
0.6928410530090332,0.5006103515625,2,1199,,,,
0.694719672203064,0.45703125,2,1249,,,,
0.6933882236480713,0.49444580078125,2,1299,,,,
0.6929933428764343,0.496337890625,2,1349,,,,
0.6931557655334473,0.5048828125,2,1399,,,,
0.6930537223815918,0.51153564453125,2,1449,,,,
0.6932576298713684,0.4976806640625,2,1499,,,,
,,2,1544,0.6933150291442871,0.49731510877609253,,
0.6929231286048889,0.50390625,3,1549,,,,
0.6932081580162048,0.500396728515625,3,1599,,,,
0.6928060054779053,0.509063720703125,3,1649,,,,
0.6937912106513977,0.492034912109375,3,1699,,,,
0.6930315494537354,0.504058837890625,3,1749,,,,
0.6929851770401001,0.497802734375,3,1799,,,,
0.6928007006645203,0.519775390625,3,1849,,,,
0.693976879119873,0.5,3,1899,,,,
0.694298505783081,0.47991943359375,3,1949,,,,
0.6928296089172363,0.497528076171875,3,1999,,,,
0.696317732334137,0.43359375,3,2049,,,,
,,3,2059,0.6932703256607056,0.49731510877609253,,
0.6928038597106934,0.49365234375,4,2099,,,,
0.6925448775291443,0.50030517578125,4,2149,,,,
0.6929671764373779,0.4700927734375,4,2199,,,,
0.6926883459091187,0.5003662109375,4,2249,,,,
0.6932171583175659,0.496795654296875,4,2299,,,,
0.6920934915542603,0.505615234375,4,2349,,,,
0.6937503218650818,0.494354248046875,4,2399,,,,
0.6938003897666931,0.4923095703125,4,2449,,,,
0.6933549642562866,0.499755859375,4,2499,,,,
0.695017397403717,0.484375,4,2549,,,,
,,4,2574,0.6932369470596313,0.49731510877609253,,
0.6934823989868164,0.4991455078125,5,2599,,,,
0.6938312649726868,0.50384521484375,5,2649,,,,
0.6941717267036438,0.4775390625,5,2699,,,,
0.6925734281539917,0.495269775390625,5,2749,,,,
0.694024920463562,0.46868896484375,5,2799,,,,
0.6934641003608704,0.50042724609375,5,2849,,,,
0.6929348707199097,0.498504638671875,5,2899,,,,
0.6932535171508789,0.49560546875,5,2949,,,,
0.6928107738494873,0.5128173828125,5,2999,,,,
0.6936874389648438,0.5,5,3049,,,,
,,5,3089,0.6932082772254944,0.49731510877609253,,
0.6932788491249084,0.49609375,6,3099,,,,
0.6924395561218262,0.503204345703125,6,3149,,,,
0.6931078433990479,0.458587646484375,6,3199,,,,
0.6934576034545898,0.498504638671875,6,3249,,,,
0.6919411420822144,0.504638671875,6,3299,,,,
0.6933883428573608,0.508544921875,6,3349,,,,
0.6934480667114258,0.491668701171875,6,3399,,,,
0.693561851978302,0.51251220703125,6,3449,,,,
0.6929351687431335,0.49603271484375,6,3499,,,,
0.6947129964828491,0.47900390625,6,3549,,,,
0.6925508975982666,0.51171875,6,3599,,,,
,,6,3604,0.6931820511817932,0.49731510877609253,,
0.692758321762085,0.505126953125,7,3649,,,,
0.6930258870124817,0.5,7,3699,,,,
0.693355917930603,0.513427734375,7,3749,,,,
0.6929541826248169,0.49969482421875,7,3799,,,,
0.6931896209716797,0.50604248046875,7,3849,,,,
0.6937535405158997,0.5,7,3899,,,,
0.6928150057792664,0.49737548828125,7,3949,,,,
0.6932622194290161,0.5069580078125,7,3999,,,,
0.6929422616958618,0.5009765625,7,4049,,,,
0.6910961270332336,0.55078125,7,4099,,,,
,,7,4119,0.6931570172309875,0.49731510877609253,,
0.6931445002555847,0.50567626953125,8,4149,,,,
0.6937350630760193,0.500152587890625,8,4199,,,,
0.6928888559341431,0.511749267578125,8,4249,,,,
0.6920974254608154,0.4986572265625,8,4299,,,,
0.6930841207504272,0.5015869140625,8,4349,,,,
0.6938356161117554,0.496826171875,8,4399,,,,
0.693983256816864,0.4991455078125,8,4449,,,,
0.6937407851219177,0.5,8,4499,,,,
0.69232577085495,0.4940185546875,8,4549,,,,
0.6915159821510315,0.513916015625,8,4599,,,,
,,8,4634,0.6931324005126953,0.49731510877609253,,
0.6947959661483765,0.4560546875,9,4649,,,,
0.69420325756073,0.47967529296875,9,4699,,,,
0.6928930282592773,0.51123046875,9,4749,,,,
0.6932467222213745,0.4879150390625,9,4799,,,,
0.6937114596366882,0.504638671875,9,4849,,,,
0.6930146813392639,0.507568359375,9,4899,,,,
0.6929476261138916,0.5086669921875,9,4949,,,,
0.6934208273887634,0.497802734375,9,4999,,,,
0.6922834515571594,0.5093994140625,9,5049,,,,
