train_loss,train_accuracy,epoch,step,val_loss,val_accuracy,test_loss,test_accuracy
0.6919211745262146,0.505340576171875,5,2949,,,,
0.6941925287246704,0.50048828125,5,2999,,,,
0.6941123008728027,0.469451904296875,5,3049,,,,
,,5,3089,0.6930815577507019,0.5001603960990906,,
0.692672848701477,0.50250244140625,6,3099,,,,
0.6938579082489014,0.501007080078125,6,3149,,,,
0.692863404750824,0.50250244140625,6,3199,,,,
0.6932530403137207,0.473724365234375,6,3249,,,,
0.6930372714996338,0.4967041015625,6,3299,,,,
0.6926583051681519,0.501617431640625,6,3349,,,,
0.6922152638435364,0.50311279296875,6,3399,,,,
0.6929024457931519,0.4990234375,6,3449,,,,
0.69291090965271,0.496490478515625,6,3499,,,,
0.6928452849388123,0.50823974609375,6,3549,,,,
0.6933171153068542,0.4940185546875,6,3599,,,,
,,6,3604,0.6930282711982727,0.500099241733551,,
0.6904064416885376,0.500396728515625,7,3649,,,,
0.6945216059684753,0.50469970703125,7,3699,,,,
0.6929484605789185,0.5,7,3749,,,,
0.6930569410324097,0.5009765625,7,3799,,,,
0.6930704712867737,0.513427734375,7,3849,,,,
0.6931084394454956,0.502288818359375,7,3899,,,,
0.6952639818191528,0.484619140625,7,3949,,,,
0.6939296126365662,0.488525390625,7,3999,,,,
0.6911553144454956,0.503662109375,7,4049,,,,
0.6932346820831299,0.48736572265625,7,4099,,,,
,,7,4119,0.6927695870399475,0.49995994567871094,,
0.6960315704345703,0.49542236328125,8,4149,,,,
0.6931674480438232,0.50140380859375,8,4199,,,,
0.6928048133850098,0.4915771484375,8,4249,,,,
0.6931806206703186,0.49835205078125,8,4299,,,,
0.6945713758468628,0.48760986328125,8,4349,,,,
0.691750705242157,0.504119873046875,8,4399,,,,
0.6935045719146729,0.491455078125,8,4449,,,,
0.689454197883606,0.50091552734375,8,4499,,,,
0.6943323016166687,0.49578857421875,8,4549,,,,
0.690051794052124,0.506103515625,8,4599,,,,
,,8,4634,0.6923930048942566,0.4999983310699463,,
0.6915836930274963,0.499237060546875,9,4649,,,,
0.6939625144004822,0.4976806640625,9,4699,,,,
0.690524697303772,0.50384521484375,9,4749,,,,
0.6943970322608948,0.498687744140625,9,4799,,,,
0.6902670860290527,0.497222900390625,9,4849,,,,
0.6943532824516296,0.499267578125,9,4899,,,,
0.685531735420227,0.5164794921875,9,4949,,,,
0.6953462362289429,0.499786376953125,9,4999,,,,
0.6945372819900513,0.4981689453125,9,5049,,,,
0.6932715773582458,0.49951171875,9,5099,,,,
0.6852186918258667,0.510410487651825,9,5149,,,,
,,9,5149,0.6921303868293762,0.500044584274292,,
0.689792275428772,0.499359130859375,10,5199,,,,
0.6907634735107422,0.49896240234375,10,5249,,,,
0.689913809299469,0.497802734375,10,5299,,,,
0.6907393932342529,0.505767822265625,10,5349,,,,
0.6882244348526001,0.50054931640625,10,5399,,,,
0.6937175989151001,0.489013671875,10,5449,,,,
0.6934863924980164,0.49786376953125,10,5499,,,,
0.6888118386268616,0.49871826171875,10,5549,,,,
0.6934716701507568,0.495330810546875,10,5599,,,,
0.6924247741699219,0.493682861328125,10,5649,,,,
,,10,5664,0.6919617056846619,0.5000580549240112,,
0.6929788589477539,0.49578857421875,11,5699,,,,
0.6928409934043884,0.4852294921875,11,5749,,,,
0.6955004334449768,0.5,11,5799,,,,
0.6911587715148926,0.501220703125,11,5849,,,,
0.6930645108222961,0.49853515625,11,5899,,,,
0.6916511058807373,0.501373291015625,11,5949,,,,
0.6908824443817139,0.50567626953125,11,5999,,,,
0.6977023482322693,0.5,11,6049,,,,
0.695647656917572,0.5,11,6099,,,,
0.6950048804283142,0.492431640625,11,6149,,,,
,,11,6179,0.6918665170669556,0.5001366138458252,,
0.6949322819709778,0.499542236328125,12,6199,,,,
0.6917192935943604,0.495849609375,12,6249,,,,
0.6918014883995056,0.5001220703125,12,6299,,,,
0.6951850056648254,0.4923095703125,12,6349,,,,
0.6883834600448608,0.51129150390625,12,6399,,,,
0.6903247237205505,0.501922607421875,12,6449,,,,
0.6930312514305115,0.4906005859375,12,6499,,,,
0.6958878636360168,0.492462158203125,12,6549,,,,
0.6874227523803711,0.5059814453125,12,6599,,,,
0.6917043924331665,0.499542236328125,12,6649,,,,
,,12,6694,,,0.6919481754302979,0.5002709627151489
0.6928141117095947,0.495849609375,12,6699,,,,
0.6923873424530029,0.501953125,12,6749,,,,
0.6875366568565369,0.503173828125,12,6799,,,,
0.6931999921798706,0.5015869140625,12,6849,,,,
0.6919593214988708,0.4775390625,12,6899,,,,
0.6902603507041931,0.50018310546875,12,6949,,,,
0.6899430751800537,0.496795654296875,12,6999,,,,
0.6944745182991028,0.49835205078125,12,7049,,,,
0.6994438171386719,0.497802734375,12,7099,,,,
0.6929718255996704,0.500213623046875,12,7149,,,,
0.6952433586120605,0.50640869140625,12,7199,,,,
,,12,7208,0.6920309066772461,0.49861857295036316,,
0.6911149621009827,0.500091552734375,13,7249,,,,
0.689806342124939,0.501922607421875,13,7299,,,,
0.6920167207717896,0.50030517578125,13,7349,,,,
0.6891434788703918,0.505706787109375,13,7399,,,,
0.6979520320892334,0.500274658203125,13,7449,,,,
0.6874933838844299,0.50531005859375,13,7499,,,,
0.6977236270904541,0.50030517578125,13,7549,,,,
0.6941893696784973,0.505706787109375,13,7599,,,,
0.6918070316314697,0.50103759765625,13,7649,,,,
0.6965856552124023,0.4871826171875,13,7699,,,,
,,13,7723,0.6919894814491272,0.4987812638282776,,
0.6889141798019409,0.49945068359375,14,7749,,,,
0.6968532204627991,0.5015869140625,14,7799,,,,
0.6972838044166565,0.5,14,7849,,,,
0.6925307512283325,0.50634765625,14,7899,,,,
0.6945199966430664,0.49505615234375,14,7949,,,,
0.6926454901695251,0.49835205078125,14,7999,,,,
0.6911945343017578,0.5,14,8049,,,,
0.6945722699165344,0.494873046875,14,8099,,,,
0.6963512897491455,0.49273681640625,14,8149,,,,
0.69416344165802,0.50164794921875,14,8199,,,,
,,14,8238,0.691948652267456,0.49895352125167847,,
0.6941825747489929,0.50213623046875,15,8249,,,,
0.6933002471923828,0.4970703125,15,8299,,,,
,,15,8306,,,0.6919481754302979,0.5002709627151489
