train_loss,train_accuracy,epoch,step,val_loss,val_accuracy,test_loss,test_accuracy
0.6919602751731873,0.5302734375,19,2499,,,,
0.6942848563194275,0.4951171875,19,2549,,,,
,,19,2579,0.6918522119522095,0.5234524607658386,,
0.6908533573150635,0.541015625,20,2599,,,,
0.6911260485649109,0.5234375,20,2649,,,,
0.6915056109428406,0.53125,20,2699,,,,
,,20,2708,0.6918336749076843,0.5237715244293213,,
0.6935148239135742,0.5146484375,21,2749,,,,
0.6890993714332581,0.55078125,21,2799,,,,
,,21,2837,0.6918149590492249,0.5239842534065247,,
0.6923709511756897,0.5146484375,22,2849,,,,
0.694290816783905,0.5078125,22,2899,,,,
0.6928173303604126,0.5107421875,22,2949,,,,
,,22,2966,0.6917956471443176,0.5242501497268677,,
0.6927973031997681,0.521484375,23,2999,,,,
0.6935371160507202,0.5322265625,23,3049,,,,
,,23,3095,0.691775381565094,0.5246756076812744,,
0.6914829015731812,0.5419921875,24,3099,,,,
0.6920881867408752,0.513671875,24,3149,,,,
0.6947323679924011,0.47265625,24,3199,,,,
,,24,3224,0.6917532682418823,0.5246756076812744,,
0.6921721696853638,0.5302734375,25,3249,,,,
0.6909515261650085,0.5439453125,25,3299,,,,
0.6924877762794495,0.501953125,25,3349,,,,
,,25,3353,0.6917287111282349,0.5249415040016174,,
0.6945192217826843,0.494140625,26,3399,,,,
0.694477915763855,0.50390625,26,3449,,,,
,,26,3482,0.69170081615448,0.5251542329788208,,
0.692967414855957,0.5244140625,27,3499,,,,
0.6917470693588257,0.5263671875,27,3549,,,,
0.6892724633216858,0.5380859375,27,3599,,,,
,,27,3611,0.6916694641113281,0.5257391929626465,,
0.6926985383033752,0.5126953125,28,3649,,,,
0.6924303770065308,0.525390625,28,3699,,,,
,,28,3740,0.691635251045227,0.5264837145805359,,
0.6917145848274231,0.546875,29,3749,,,,
0.6906529664993286,0.54296875,29,3799,,,,
0.6905061602592468,0.5185546875,29,3849,,,,
,,29,3869,0.6915984749794006,0.527387797832489,,
0.6937013268470764,0.515625,30,3899,,,,
0.689211368560791,0.5244140625,30,3949,,,,
,,30,3998,0.691558301448822,0.5269623398780823,,
0.6933038234710693,0.505859375,31,3999,,,,
0.6909327507019043,0.5322265625,31,4049,,,,
0.6942927241325378,0.5146484375,31,4099,,,,
,,31,4127,0.6915135383605957,0.5263242125511169,,
0.6923859715461731,0.517578125,32,4149,,,,
0.6915698051452637,0.5341796875,32,4199,,,,
0.6933193802833557,0.5205078125,32,4249,,,,
,,32,4256,0.6914640069007874,0.5272814035415649,,
0.6928160786628723,0.5,33,4299,,,,
0.6940317749977112,0.5087890625,33,4349,,,,
,,33,4385,0.6914072632789612,0.5281323194503784,,
0.692348301410675,0.521484375,34,4399,,,,
0.6926328539848328,0.5244140625,34,4449,,,,
0.6913859844207764,0.5439453125,34,4499,,,,
,,34,4514,0.6913352012634277,0.5277600288391113,,
0.6934124231338501,0.513671875,35,4549,,,,
0.6892804503440857,0.5361328125,35,4599,,,,
,,35,4643,0.6912750601768494,0.5290364027023315,,
0.6941263675689697,0.5,36,4649,,,,
0.6924881339073181,0.5,36,4699,,,,
0.6936939358711243,0.5087890625,36,4749,,,,
,,36,4772,0.6912333369255066,0.5291959047317505,,
0.6916813254356384,0.546875,37,4799,,,,
0.68951416015625,0.5458984375,37,4849,,,,
0.6906347870826721,0.5390625,37,4899,,,,
,,37,4901,0.6912043690681458,0.5309508442878723,,
0.6905635595321655,0.5556640625,38,4949,,,,
0.6919429302215576,0.513671875,38,4999,,,,
,,38,5030,0.6911711692810059,0.5307913422584534,,
0.6912482380867004,0.5244140625,39,5049,,,,
0.6928553581237793,0.525390625,39,5099,,,,
0.6923080682754517,0.5205078125,39,5149,,,,
,,39,5159,0.691135823726654,0.5314826369285583,,
0.6933214664459229,0.4990234375,40,5199,,,,
0.6890106201171875,0.560546875,40,5249,,,,
,,40,5288,0.6911048889160156,0.5313231348991394,,
0.6918374300003052,0.5205078125,41,5299,,,,
0.6918493509292603,0.529296875,41,5349,,,,
0.6917663812637329,0.53125,41,5399,,,,
,,41,5417,0.6910777688026428,0.5320676565170288,,
0.6941825747489929,0.529296875,42,5449,,,,
0.6904883980751038,0.5380859375,42,5499,,,,
,,42,5546,0.6910526752471924,0.5322271585464478,,
0.6916484236717224,0.5126953125,43,5549,,,,
0.690859317779541,0.5126953125,43,5599,,,,
0.6889239549636841,0.537109375,43,5649,,,,
,,43,5675,0.6910291910171509,0.5325462818145752,,
0.6958093047142029,0.494140625,44,5699,,,,
0.6888198852539062,0.5244140625,44,5749,,,,
0.6897258162498474,0.5439453125,44,5799,,,,
,,44,5804,0.691008448600769,0.5330780744552612,,
0.6952698230743408,0.4892578125,45,5849,,,,
0.6898825168609619,0.533203125,45,5899,,,,
,,45,5933,0.6909906268119812,0.5332908034324646,,
0.6894029974937439,0.5361328125,46,5949,,,,
0.6912211775779724,0.53515625,46,5999,,,,
0.6892176270484924,0.533203125,46,6049,,,,
,,46,6062,0.6909766793251038,0.5330780744552612,,
0.6945574879646301,0.5185546875,47,6099,,,,
0.6923151016235352,0.513671875,47,6149,,,,
,,47,6191,0.6909679174423218,0.5321208238601685,,
0.6892744302749634,0.5458984375,48,6199,,,,
0.6903001666069031,0.5380859375,48,6249,,,,
0.6891518831253052,0.5361328125,48,6299,,,,
,,48,6320,0.690964937210083,0.5319612622261047,,
0.689379870891571,0.5166015625,49,6349,,,,
0.6884618997573853,0.5498046875,49,6399,,,,
0.6881779432296753,0.5461121201515198,49,6449,,,,
,,49,6449,0.6909682154655457,0.530844509601593,,
0.6927899122238159,0.5126953125,50,6499,,,,
0.6904556155204773,0.513671875,50,6549,,,,
,,50,6578,0.6909776926040649,0.5310572385787964,,
0.6892421841621399,0.5517578125,51,6599,,,,
0.6897922158241272,0.533203125,51,6649,,,,
0.6896845102310181,0.51953125,51,6699,,,,
,,51,6707,0.6909905672073364,0.530844509601593,,
0.6894786357879639,0.5537109375,52,6749,,,,
0.6902620196342468,0.529296875,52,6799,,,,
,,52,6836,0.6910015940666199,0.5305254459381104,,
0.6920654773712158,0.51953125,53,6849,,,,
0.6886941194534302,0.5419921875,53,6899,,,,
0.6939741373062134,0.529296875,53,6949,,,,
,,53,6965,0.6910042762756348,0.5304190516471863,,
0.6931240558624268,0.5400390625,54,6999,,,,
0.6949073076248169,0.5087890625,54,7049,,,,
,,54,7094,0.690994918346405,0.5302594900131226,,
0.6912816166877747,0.5263671875,55,7099,,,,
0.6882235407829285,0.5654296875,55,7149,,,,
0.691570520401001,0.5322265625,55,7199,,,,
,,55,7223,0.6909738183021545,0.5304190516471863,,
0.6900224685668945,0.5361328125,56,7249,,,,
0.6912803649902344,0.5302734375,56,7299,,,,
0.6916079521179199,0.5205078125,56,7349,,,,
,,56,7352,0.6909468173980713,0.5302594900131226,,
0.6922651529312134,0.533203125,57,7399,,,,
0.6953065991401672,0.5068359375,57,7449,,,,
,,57,7481,0.6909221410751343,0.5300999879837036,,
0.6924774050712585,0.5185546875,58,7499,,,,
0.6884554028511047,0.556640625,58,7549,,,,
0.69012850522995,0.525390625,58,7599,,,,
,,58,7610,0.690902590751648,0.5296213626861572,,
0.6916988492012024,0.5126953125,59,7649,,,,
0.6905229687690735,0.537109375,59,7699,,,,
,,59,7739,0.6908875107765198,0.5298872590065002,,
0.6876332759857178,0.5390625,60,7749,,,,
0.6922703981399536,0.5087890625,60,7799,,,,
0.6903794407844543,0.54296875,60,7849,,,,
,,60,7868,0.6908754110336304,0.5297276973724365,,
0.6910628080368042,0.5361328125,61,7899,,,,
0.6897477507591248,0.5322265625,61,7949,,,,
,,61,7997,0.6908652782440186,0.5295149683952332,,
0.6889581680297852,0.5537109375,62,7999,,,,
0.6924718618392944,0.5078125,62,8049,,,,
0.68927001953125,0.548828125,62,8099,,,,
,,62,8126,0.6908562779426575,0.5293554663658142,,
0.6921796202659607,0.515625,63,8149,,,,
0.6931865215301514,0.5126953125,63,8199,,,,
0.6926637887954712,0.5341796875,63,8249,,,,
,,63,8255,0.690848171710968,0.5291959047317505,,
0.692812442779541,0.505859375,64,8299,,,,
0.6870971918106079,0.5576171875,64,8349,,,,
,,64,8384,0.6908409595489502,0.5293554663658142,,
0.6905695796012878,0.5244140625,65,8399,,,,
0.6902769207954407,0.5419921875,65,8449,,,,
0.6892832517623901,0.541015625,65,8499,,,,
,,65,8513,0.6908341646194458,0.5291959047317505,,
0.6936463117599487,0.5185546875,66,8549,,,,
0.6863323450088501,0.564453125,66,8599,,,,
,,66,8642,0.6908280253410339,0.5292490720748901,,
0.6927846670150757,0.525390625,67,8649,,,,
0.691788375377655,0.505859375,67,8699,,,,
0.6888626217842102,0.5458984375,67,8749,,,,
,,67,8771,0.6908221244812012,0.5293554663658142,,
0.6880333423614502,0.5458984375,68,8799,,,,
0.6892597675323486,0.556640625,68,8849,,,,
0.6893293261528015,0.5634765625,68,8899,,,,
,,68,8900,0.6908166408538818,0.5291427373886108,,
0.6908444166183472,0.5322265625,69,8949,,,,
0.6931625008583069,0.5302734375,69,8999,,,,
,,69,9029,0.6908117532730103,0.5287172794342041,,
0.6899712681770325,0.53515625,70,9049,,,,
0.6897783875465393,0.5302734375,70,9099,,,,
0.6913200616836548,0.5234375,70,9149,,,,
,,70,9158,0.690807044506073,0.527653694152832,,
0.692332923412323,0.51171875,71,9199,,,,
0.6859034895896912,0.560546875,71,9249,,,,
,,71,9287,0.6908026933670044,0.5278664231300354,,
0.693533718585968,0.501953125,72,9299,,,,
0.694429874420166,0.5087890625,72,9349,,,,
0.6913871169090271,0.546875,72,9399,,,,
,,72,9416,0.6907989382743835,0.5280791521072388,,
0.6922523379325867,0.529296875,73,9449,,,,
0.6905068755149841,0.55078125,73,9499,,,,
,,73,9545,0.6907953023910522,0.5285045504570007,,
0.6884430646896362,0.5556640625,74,9549,,,,
0.6941574215888977,0.5068359375,74,9599,,,,
0.6982091069221497,0.486328125,74,9649,,,,
,,74,9674,0.6907922625541687,0.5286641120910645,,
0.6923385858535767,0.5205078125,75,9699,,,,
0.6907914876937866,0.5283203125,75,9749,,,,
0.6917687654495239,0.517578125,75,9799,,,,
,,75,9803,0.6907895803451538,0.5284513831138611,,
0.6948829889297485,0.5048828125,76,9849,,,,
0.6928324699401855,0.5146484375,76,9899,,,,
,,76,9932,0.6907874345779419,0.5291959047317505,,
0.6889846920967102,0.53125,77,9949,,,,
0.6903307437896729,0.5224609375,77,9999,,,,
0.6889882683753967,0.5390625,77,10049,,,,
,,77,10061,0.6907854080200195,0.5299404263496399,,
0.6919973492622375,0.515625,78,10099,,,,
0.6914982199668884,0.52734375,78,10149,,,,
,,78,10190,0.6907838582992554,0.530046820640564,,
0.6891086101531982,0.53515625,79,10199,,,,
0.6907608509063721,0.544921875,79,10249,,,,
0.6882230639457703,0.5166015625,79,10299,,,,
,,79,10319,0.6907826066017151,0.5300999879837036,,
0.693579375743866,0.5244140625,80,10349,,,,
0.6888784170150757,0.5263671875,80,10399,,,,
,,80,10448,0.6907820701599121,0.5298340916633606,,
0.6919276118278503,0.529296875,81,10449,,,,
0.6892650723457336,0.5478515625,81,10499,,,,
0.6913393139839172,0.53125,81,10549,,,,
,,81,10577,0.6907814741134644,0.5295149683952332,,
0.6894817352294922,0.5419921875,82,10599,,,,
0.6940793395042419,0.51171875,82,10649,,,,
0.6935112476348877,0.4970703125,82,10699,,,,
,,82,10706,0.6907814145088196,0.5294086337089539,,
0.6911036372184753,0.501953125,83,10749,,,,
0.6929724812507629,0.5361328125,83,10799,,,,
,,83,10835,0.6907813549041748,0.5285577774047852,,
0.6928902268409729,0.529296875,84,10849,,,,
0.6935374736785889,0.5302734375,84,10899,,,,
0.6907411813735962,0.5263671875,84,10949,,,,
,,84,10964,0.6907802224159241,0.5287704467773438,,
0.6912218332290649,0.5166015625,85,10999,,,,
0.6872536540031433,0.5341796875,85,11049,,,,
,,85,11093,0.6907777190208435,0.5291959047317505,,
0.6940147280693054,0.513671875,86,11099,,,,
0.6892194747924805,0.5361328125,86,11149,,,,
0.6923756003379822,0.5302734375,86,11199,,,,
,,86,11222,0.690773069858551,0.5294086337089539,,
0.6913490891456604,0.533203125,87,11249,,,,
0.6889220476150513,0.552734375,87,11299,,,,
0.6887180805206299,0.5380859375,87,11349,,,,
,,87,11351,0.690766453742981,0.5291959047317505,,
0.6915363073348999,0.5283203125,88,11399,,,,
0.6896557211875916,0.5458984375,88,11449,,,,
,,88,11480,0.690757691860199,0.5294618010520935,,
0.6886386871337891,0.525390625,89,11499,,,,
0.6909141540527344,0.5546875,89,11549,,,,
0.6912410259246826,0.537109375,89,11599,,,,
,,89,11609,0.6907474398612976,0.5296745300292969,,
0.6914319396018982,0.521484375,90,11649,,,,
0.6871563196182251,0.5341796875,90,11699,,,,
,,90,11738,0.6907361745834351,0.5297276973724365,,
0.6912499070167542,0.5244140625,91,11749,,,,
0.6910530924797058,0.52734375,91,11799,,,,
0.6925627589225769,0.521484375,91,11849,,,,
,,91,11867,0.69072425365448,0.5298872590065002,,
0.6940403580665588,0.515625,92,11899,,,,
0.6858221292495728,0.5703125,92,11949,,,,
,,92,11996,0.6907119154930115,0.5302063226699829,,
0.6905324459075928,0.5380859375,93,11999,,,,
0.68651282787323,0.544921875,93,12049,,,,
0.6883777976036072,0.5380859375,93,12099,,,,
,,93,12125,0.6906992197036743,0.5296213626861572,,
0.6928194761276245,0.505859375,94,12149,,,,
0.6883184313774109,0.5322265625,94,12199,,,,
0.6906424164772034,0.548828125,94,12249,,,,
,,94,12254,0.6906868815422058,0.5290364027023315,,
0.6966139078140259,0.513671875,95,12299,,,,
0.689308762550354,0.5263671875,95,12349,,,,
,,95,12383,0.6906740069389343,0.5294086337089539,,
0.6850243210792542,0.5517578125,96,12399,,,,
0.6907321810722351,0.5400390625,96,12449,,,,
0.6866869330406189,0.533203125,96,12499,,,,
,,96,12512,0.6906612515449524,0.5295149683952332,,
0.6951566934585571,0.5244140625,97,12549,,,,
0.6923020482063293,0.521484375,97,12599,,,,
,,97,12641,0.6906481385231018,0.5296745300292969,,
0.6866208910942078,0.544921875,98,12649,,,,
0.6914542317390442,0.5244140625,98,12699,,,,
0.6882318258285522,0.5517578125,98,12749,,,,
,,98,12770,0.6906344294548035,0.5289831757545471,,
0.6867580413818359,0.5400390625,99,12799,,,,
0.6902612447738647,0.53515625,99,12849,,,,
0.6856268644332886,0.5786618590354919,99,12899,,,,
,,99,12899,0.6906201839447021,0.5281854867935181,,
,,99,12900,,,0.6899991035461426,0.5339821577072144
