prices,market_caps,total_volumes
0.40550465670633695,0.4043278513913169,0.26016892180783646
0.40656389813904603,0.40022747832659356,0.2580934864047636
0.472927745746234,0.4615290819884672,0.25840649152169193
0.4689903963608897,0.4695158520771816,0.23942695411519133
0.4626101657492656,0.4524895723248292,0.2251492439192122
0.4872048302779035,0.47747950623630864,0.22878510203432534
0.48540197922551,0.4757169357816302,0.21788614713031562
0.5000773988858018,0.47260343535868543,0.2219878764984976
0.502391706239175,0.4879286968708989,0.22528821148356026
0.5148673421193397,0.504666809743104,0.20720583810703397
0.5410479118376772,0.5264639491449223,0.21585176164252784
0.5066083484220165,0.5054594908657659,0.20474938113199892
0.4733861341562502,0.4796039947014261,0.16651345410908003
0.4155533650614478,0.4040274881824315,0.13315653206231792
0.4285285643524306,0.4199718610045329,0.15145333912002212
0.45839319877436946,0.44928936424134935,0.1486230848078126
0.502859393308988,0.49273838375971657,0.1549686734314787
0.5006173065766717,0.4907456390525313,0.14759652049338445
0.5118959395175038,0.5036794742234143,0.12350622046929116
0.506124913664272,0.49668618776399764,0.13620768067774647
0.49508201651125283,0.4853411633960176,0.1375460273622342
0.45881894847233795,0.4541207250492878,0.13259119185027268
0.4675666799529017,0.4583486994627828,0.10070105278128072
0.5342214413128721,0.5290830643979652,0.11659352724688654
0.5041742985132958,0.4984622723558134,0.10761023227958821
0.46305102347134586,0.45395159934534046,0.1264720615887831
0.45984778412743577,0.4508155893009551,0.1339275900182535
0.4603915057281238,0.451354780022033,0.1445236610517332
0.4630806680030304,0.45579897726214913,0.14019650091976132
0.42503592404153867,0.4149010367103614,0.13206876942576617
0.4625878906286802,0.4535407585753939,0.157375181905006
0.41209374721339653,0.40398564300867523,0.1611043773038866
0.3757239666238812,0.3693520212779253,0.16837340993963879
0.2792499824398216,0.27061118729052636,0.19655797953766196
0.23730965062484355,0.22914420126330892,0.22248958978472588
0.2715894526626288,0.2596346804581162,0.25754097430657885
0.2563035576753747,0.27409363849242974,0.2677102387203407
0.2750576611791171,0.2767690435352481,0.27131158219625573
0.3219777966493744,0.31374002973458426,0.2941564979419117
0.2781772678931338,0.27892910555533224,0.29116988244490016
0.2806938526678544,0.2697792687676448,0.28339656271236147
0.2512028048345618,0.24661176896743164,0.29321813050984313
0.20965257632148138,0.18269872933711007,0.3314280182705508
0.22062503470868533,0.21613672983236443,0.34372247332198724
0.23492722636790786,0.23558875704375026,0.3267001148239439
0.2572876037149219,0.2521444823944736,0.3430445631734209
0.2755981938585901,0.2709538961451412,0.33783039844747953
0.2776238389987937,0.2742259261782438,0.3274094760918247
0.27270811246329396,0.26372695442979444,0.3452564518224547
0.3232765524496788,0.3196300971041284,0.33732070423391913
0.3181880810534947,0.3227383136697064,0.34994572471843366
0.3065437612103601,0.30134645497674706,0.33196935051159115
0.30399999395341126,0.3023152463077978,0.3302088890457412
0.3531648942514076,0.34799106672437485,0.3574942524960254
0.35011686957247257,0.3445831571045046,0.3425568309677377
0.34084750773371564,0.32800053252156847,0.3542995462565365
0.30230550614853424,0.2957754101281598,0.3288810992038168
0.2585500939632257,0.2605535539687316,0.2835008648765861
0.2851456447563634,0.27959756788780643,0.2854608347455483
0.2677933735410951,0.26257221525211527,0.2347736920597474
0.26833484641009564,0.26663433153528393,0.23884020151261032
0.24843538085390415,0.23059810703711658,0.24075045322498478
0.2738616162669536,0.26873005587672116,0.24236460868885856
0.2569746561872024,0.2575788156173324,0.23530096819065516
0.27478578502221707,0.25232820164726855,0.2411045611773004
0.2201188540811998,0.2189027575235043,0.2263486415353797
0.22871916775187318,0.21084270550764606,0.1970405584573841
0.34087045026074847,0.33438227003551635,0.22798929188435824
0.3916086131679668,0.39310789125100065,0.2428261133815094
0.40833168911869766,0.4039154577212489,0.2627611768415741
0.393936913813989,0.39081958898689884,0.2788375177356126
0.41368808045099215,0.40591448169131894,0.28987843250566925
0.4348840369959932,0.4267307752034757,0.27738382565835584
0.43528745328824225,0.43177651952230534,0.27528303767594176
0.42568548045362054,0.4331975804460866,0.29212471027707987
0.4118572294184446,0.404149549698376,0.2851077447882916
0.386974686332068,0.3797273232108296,0.2598558650415457
0.3643542191192717,0.35753109655875326,0.2515612195581193
0.38900931326414323,0.38582962127738973,0.26058333455313387
0.3334315585599068,0.3317024732427032,0.25003318783051753
0.24836461886807948,0.24505604521107083,0.25936689211156727
0.24375544192430043,0.232378680025076,0.29094298163484034
0.205750665513611,0.21030303320177568,0.292584523157422
0.13228939167625775,0.12349976327188061,0.3765178832502689
0.1316950448399421,0.10747521317914588,0.4506112416792414
0.12540798707780398,0.12943015596369678,0.4804840846270424
0.09147768866702277,0.10445702933124901,0.30974136260423923
0.1127869655044873,0.10258265804098521,0.32536073003735955
0.12070184040206566,0.10879007647078964,0.33467688372147075
0.12425199738654236,0.10677675252814245,0.33863371681332
0.17682235460123996,0.17304431065509185,0.3581776313936469
0.14519043820236677,0.14972190165254418,0.3011540889103903
0.11753204783458049,0.11928605926397085,0.30881224473566493
0.12209537356121203,0.13314791454856412,0.28285383910546646
0.14396022535106257,0.13360033291363838,0.2987058017357428
0.15882362239251435,0.1497627291725827,0.2820044490742819
0.07295244443650306,0.08853586688263704,0.28179759065613763
0.008693238977178108,0.017370171911826215,0.3191601664423247
0.06712960640751309,0.06589931083109546,0.34319556738964396
0.0,0.0,0.3594516336713931
0.017495537752113766,0.02060467202480032,0.380227281926971
0.053393920150794916,0.046999219791885594,0.4037874821286027
0.0636151342360094,0.06248474976653062,0.4141097855398068
0.13054963617845017,0.11996816723766779,0.41830942558952766
0.09948515953695836,0.09450544782923265,0.38186837325682577
0.1148701282149025,0.1128331570175436,0.3751948655859705
0.13120897651300112,0.12888054700311669,0.3488207388201918
0.06511003586558939,0.06426593925230151,0.2787223077510287
0.06672608058333696,0.06558117393125507,0.2880712715914867
0.1083726212665046,0.09181854223037966,0.29556023288346567
0.11085113775648514,0.10891103797051915,0.2859571859907758
0.12790824328871508,0.1256689314800461,0.25265931028629784
0.10915088187920796,0.11103573110536491,0.23641786532489462
0.14068742624965047,0.13822285990449545,0.254828261234453
0.13225810571827212,0.1276585754842916,0.2376322645474066
0.13385416970875097,0.13153539992666108,0.2519856802456505
0.21107483460263898,0.20617494996791752,0.29087703318783076
0.19623232180480876,0.19167041693496722,0.293904188169699
0.17632442669142412,0.17366831040645891,0.2755918857018199
0.1827363565426663,0.17955081258498318,0.2776174572223271
0.1423899599974514,0.13994247346896893,0.2845761463416855
0.15381433319225568,0.15116645584655286,0.24671956999040412
0.17351199983906085,0.17638095157319533,0.21051248521780808
0.1856446933480771,0.18472556210236846,0.20734759113819334
0.20651951746631791,0.19919920918937128,0.1683479559856751
0.20130419330497062,0.20547617623386172,0.17825270521621306
0.2236023554158293,0.2197183158531426,0.18212142520712327
0.20474236475993735,0.2012128168832743,0.15398033399725763
0.249445352794611,0.2429951579604004,0.17027858582067756
0.24277044156915562,0.23855977859648947,0.16713240025973053
0.27538875347292757,0.26642250426935776,0.17021847603526574
0.26072821992537065,0.25621189539733225,0.15935809303223236
0.35030934478917963,0.33059673165339687,0.18133222762433887
0.285211161766763,0.28027331510084785,0.16666524234126034
0.29256561018435656,0.2875033725529814,0.1627730350581046
0.2775725753622056,0.2694713562800617,0.13793524113617417
0.3187644388633126,0.3015243868691888,0.1475065158508746
0.2905106574383085,0.28849932249702626,0.13623118545497337
0.31449067890710936,0.3090617831928415,0.11950780167937292
0.30971306239548646,0.304378936877856,0.1288699467238077
0.29614501407686866,0.2936189986263349,0.07951328534150948
0.2926672919975757,0.2876689151051379,0.06790041427831028
0.2945927528404879,0.289565938149142,0.06355118428677886
0.27235667014466935,0.28071901873086524,0.06622422709975928
0.26079412195836316,0.2661724836447483,0.03630982653581383
0.25533986529728336,0.2502231186941173,0.025215715155301632
0.28267987715541887,0.26171122085728316,0.03754728630623294
0.28483563526226874,0.2696750866737485,0.04289003149136417
0.32010045533800024,0.2967936807373328,0.045192150093175454
0.37687281094683733,0.38291213588460504,0.04896201858430793
0.3632502397566535,0.3570467787102918,0.04161713108101717
0.35786281461790637,0.35735057876469245,0.05346575054157332
0.3574027439324867,0.3529721679672906,0.04946698393652671
0.36499659394936224,0.36358505478891523,0.036648969657903985
0.3976722930631933,0.3949514297191872,0.0446868621704114
0.378521048660299,0.38288465497256663,0.0658414262473197
0.3569631588875417,0.35651382331948245,0.053228661010846334
0.37834157863442197,0.37089663033236775,0.05389247617736559
0.3807595997615145,0.37677332630226346,0.0478981640673688
0.36521522912071536,0.35815990770956496,0.057721225627727746
0.38196534666032367,0.375504313764945,0.06864551451413847
0.3943979864703273,0.3817246756259731,0.08768040551712897
0.3904948758480815,0.38390365891913625,0.08863122159391379
0.3666204557604589,0.3628820394216423,0.08525006328987184
0.3883589692172098,0.38529306351511483,0.09260238003538857
0.4017217664184658,0.39010071361587606,0.10511675447641922
0.3890542165337978,0.38252670937465805,0.10802428450783408
0.3747011285671418,0.3684412954286733,0.12308590828333155
0.3626482517067178,0.3629672417481937,0.12207068972014434
0.3496324546570957,0.3438396533477981,0.11658196584918112
0.3461005573601392,0.3403808018431329,0.12118418385068652
0.3620898640214447,0.35404633484386716,0.1250255249779918
0.4021687431946148,0.38879203788262195,0.13288161657878905
0.3960287378537801,0.38672025463695014,0.1128503890163286
0.3692826786743151,0.36802554155814704,0.08772330389225558
0.3214771925052009,0.3197746848894223,0.09712411112776753
0.3095099124609133,0.3045034994212692,0.10945569903455321
0.29753234138917684,0.2941669506098652,0.10160151357904634
0.3128589037391807,0.3035444385831587,0.09042627995782071
0.35367931499050176,0.3357758571892271,0.09795907095570855
0.36441563544345623,0.35870918812959385,0.09280991110863612
0.31203973594384404,0.3177136167456154,0.07288525492781184
0.3201174679592613,0.31422694287211206,0.0674952655898321
0.33111951221658664,0.3250593786865461,0.065486992801574
0.3317199140879703,0.3267116745718486,0.06047597179004438
0.31908913443944087,0.3122650176996187,0.06334466902666214
0.3140997494924411,0.3090960570998158,0.06626738239359597
0.35415821022780936,0.3309821780259248,0.07584666229389592
0.37406103249132716,0.3698322703593844,0.08422499308274967
0.4695332085330568,0.3972550456427202,0.12330964475173833
0.5230275843589691,0.5119928930729909,0.15291514356545777
0.5196945418004804,0.507227842064311,0.16323749799416953
0.5333852845092188,0.5244739835728112,0.1704267275204644
0.5262797319655546,0.5163215927224236,0.1563194326052546
0.5171822187036605,0.5122409211905614,0.17050682392633865
0.5257161841525306,0.5218031086331285,0.17192814618144991
0.5051893905202629,0.5010267339036414,0.19147551106466054
0.5080175344707216,0.4931995119336463,0.2023109348199016
0.5130360979345276,0.5012671382128859,0.19792209374511616
0.5007888909233875,0.4971050332586513,0.18818086276307655
0.4865742070397747,0.48160526344230536,0.1968026180240161
0.4785485009691888,0.46331247093657346,0.2008237553939709
0.48878989446867394,0.4843270387444836,0.1885871156943172
0.49813543630315316,0.49096500392274756,0.19142247402197965
0.48696952916423086,0.47900028018978613,0.19871144888590908
0.4889626992239604,0.4809630436202479,0.21332306475938678
0.47432332403330424,0.470756896386602,0.21295116903498335
0.4663099590050521,0.4587293846975591,0.19484707680539093
0.45983117846180743,0.4575862531900956,0.2087525124044557
0.48716048111940147,0.48302951383631854,0.22695991625569734
0.48880016909245505,0.47872922262455386,0.2069828709284175
0.5372773744656598,0.5292808017141555,0.23144232929035935
0.527323283626937,0.519593549047964,0.21122456739817486
0.5266422136334139,0.5121966318072868,0.1963260958733235
0.620020572411419,0.6303148406248562,0.21192043822649342
0.5810581607274887,0.5714850098087503,0.1937830263109933
0.6157943265756911,0.6040857691718031,0.21201054158951316
0.5932063268151326,0.5965793261280874,0.20959506894527347
0.5849050877385604,0.5764686115013458,0.21283526079141557
0.5811418513985886,0.5734799412317857,0.21003852767698672
0.5639405995902251,0.5542142581181153,0.188987037151215
0.5719788133391797,0.5612488493638841,0.1632876542913989
0.6052996550616481,0.5964721882545367,0.16924080199376268
0.5794513713365737,0.5702048333184351,0.14771265583363902
0.5945447191732214,0.5785973392432862,0.16165424485656532
0.5660443033955387,0.5568310760230863,0.14003605218319626
0.5774997032239533,0.5684871083347343,0.1366566058245806
0.5690639547223117,0.5598103642473484,0.1321273076012297
0.5689507179980593,0.5597047742256933,0.12793756754490848
0.5924549088174249,0.5827965005082945,0.12895851251810775
0.5850662256426622,0.5741870024965294,0.13162913415487942
0.5620830103657672,0.5543281311188011,0.11660850910227127
0.5615041222087669,0.5487455025053949,0.11803482098478701
0.5751091792296785,0.564791980898006,0.11309586872071264
0.5734951408458935,0.5630782183759422,0.10714039361172534
0.647533896015557,0.6377247893061799,0.14416593451204018
0.5077614890720046,0.4939248621906094,0.1652470072230796
0.512043201157514,0.49694534656198286,0.18132424468608488
0.517255023707671,0.5090241429995759,0.15390054063412828
0.518506845948882,0.49604623330149966,0.14461052750305736
0.5095484651023137,0.5149691700552008,0.12461194921599306
0.5314265894120256,0.5252562543609969,0.11952511704596058
0.5626751304686204,0.5543837156797107,0.12692449200847755
0.5949295693334502,0.5853452548572102,0.13192641178378428
0.6253642430768966,0.6152482241805455,0.10851066996757708
0.5955842532933167,0.5860164260131882,0.10091756535155283
0.619811725232208,0.6074129560314754,0.12508068691691665
0.6232838945415704,0.6135368682703293,0.12797054660385387
0.5682112373212203,0.5585120485725552,0.15471426478007588
0.5912191483081246,0.5817591653261145,0.15279332352393504
0.5758441314204061,0.5773440889493662,0.16861452098223917
0.5683097657477099,0.5642719384906352,0.17477508154447052
0.5764825555273703,0.5705486377269127,0.1845857259406083
0.60346993618134,0.5938385224864229,0.1981521375369496
0.607964732345212,0.6050532613628299,0.21422276190208378
0.5973656153262041,0.5878648094676997,0.23214732691869688
0.5969407480704838,0.5845426085711329,0.26354676766319485
0.5826339960914133,0.5768986495569273,0.272683702918987
0.5808263660523743,0.5714279272392568,0.2818132603575467
0.57320171757857,0.573265064882488,0.283671765313389
0.5800419237849619,0.5682140895039067,0.2647608487206733
0.579069884720183,0.5773310924134174,0.24459940582079864
0.5772609330927443,0.5681805057879288,0.23343827266616013
0.5532231929173594,0.5462035829921925,0.2434450875630949
0.5682912218995364,0.5593924255302705,0.23795802129793187
0.5988985532907671,0.5850790510015784,0.2565391815261925
0.5867132459644298,0.5774990339854718,0.23019168973667758
0.5964491371211622,0.5866752920047267,0.23223491166431964
0.5825906574338786,0.5802643820391848,0.20677139024345292
0.5753109759231849,0.5659893480823994,0.1973713442099907
0.5508604538902659,0.5481333759873293,0.19570360786725516
0.5733763101603886,0.5623599119464879,0.2074052745047995
0.5860380900860394,0.5837730274616577,0.20160828354214588
0.5821484268766328,0.5730735158784359,0.17909918537685487
0.5799111809937223,0.5708845887780569,0.16426993772678822
0.5888170944670641,0.5837599992957321,0.15951029715285292
0.5748128967671029,0.5693087265616041,0.1571565944768717
0.5825958640688951,0.5551046991048043,0.16861963621561926
0.5890668216003228,0.5789397827566312,0.1497814625285081
0.6721073521797898,0.6614645933273922,0.22225092621492915
0.6644465714129248,0.6378082938612728,0.2292432686097683
0.6390226575398845,0.6289881172371299,0.22469469002102005
0.6335119891901329,0.6235859092410614,0.1983939875174603
0.6426603311066952,0.6316634406110753,0.1953908846710395
0.6304622293818438,0.6220075696081144,0.1865951936726572
0.626985965001662,0.6143651869629778,0.1586666582964631
0.6346087038855881,0.6247086196576825,0.15793909873584044
0.6371807253400101,0.6240311764657642,0.15381992273920808
0.6334434493136696,0.6236487225577632,0.13059451139141998
0.6215363148215651,0.6157207954168351,0.11415642974873008
0.6043051633204195,0.5939487691304128,0.11410719545641346
0.6343631012514424,0.6306533076986396,0.1464572112871685
0.6253193737961782,0.6163082198127281,0.14321926038855315
0.6110205004922591,0.6105526927946183,0.143902458386438
0.6045317259563934,0.5969364855389383,0.1328508004566613
0.5996346406779738,0.5887785463203876,0.10996642443282023
0.5853251393662164,0.576373701697916,0.09864788044195416
0.5708658136226443,0.5621805468515904,0.09996541240715062
0.5748605177453339,0.5661112114904601,0.10252934623831811
0.5852702860354109,0.5763410067941761,0.10547207216291754
0.6314839634501874,0.6217505702235817,0.13116750790267273
0.6123327931996094,0.6006752968038613,0.1163930050852342
0.6090438256304607,0.5962447343467643,0.10694431544787475
0.6175303850959111,0.6073305374221212,0.0748560821329729
0.61315750303537,0.6020223180859734,0.04663453350829172
0.6193248024761786,0.609843564833711,0.04212856990020253
0.6256908636531522,0.616101895161929,0.046164916039388215
0.6220873319813593,0.6113306755274124,0.04990531303079948
0.6173415475432931,0.6056906215194422,0.04410397831583779
0.5959580840068437,0.5869299642023948,0.06953011505545015
0.613441406880054,0.6041062653124971,0.0729089181385203
0.6216697062289631,0.6122229814588209,0.07392483026349794
0.6117072555654888,0.5922115968556616,0.08683938410766256
0.6124685287449338,0.6032141741219474,0.06738307324247661
0.6201484042313465,0.6103089555401331,0.06403752376786032
0.6039443404001172,0.6015469064159262,0.051159236708487876
0.5824115149706115,0.5736683063175159,0.04178259634617765
0.5778293181185763,0.5711876847634132,0.04262780769914021
0.5441911196019626,0.5379912819620767,0.07244878397626231
0.5535592219143117,0.5409314273757655,0.09305965174114605
0.5504235286687331,0.5422746443848885,0.09248941439736613
0.5304324071071269,0.5226434155200659,0.10328915493844026
0.4965198301050302,0.4962061115284646,0.11107887666054139
0.5088154421220095,0.5014373557125849,0.1366714425283696
0.4481745509618964,0.4482540365203924,0.1385503441567859
0.4497506013922914,0.4482540365203924,0.14989669464464728
0.48850838834414123,0.4597154168948272,0.17654470704081937
0.4739991627350566,0.4657906056944059,0.16113557067043704
0.4903411902703807,0.4833467311412072,0.16597105803796708
0.488293484975749,0.4813393791863536,0.16641843834051528
0.48536508962607616,0.4784755647804122,0.16375789057089996
0.47749644851325534,0.47075353395475616,0.16127834210877479
0.4873161649701423,0.48040980929666954,0.16517993079217963
0.485640254833541,0.48398018891686334,0.15269258580900202
0.4991360099782556,0.492027872339885,0.1508482879317814
0.501074425262459,0.4921468174172965,0.14436735727793526
0.4831425513600376,0.47660576627863094,0.1580168884766624
0.5095902102686933,0.5023256160925325,0.1642413325430493
0.5318404153145702,0.5198101115072769,0.17500665357317213
0.533680732734239,0.521578552866167,0.1779741907591158
0.5133906360193654,0.5099831741488527,0.1785997920252388
0.5254877952347474,0.5179756194408593,0.16800056203924518
0.5287900143578499,0.5212261318690645,0.14438434800904976
0.5268043573487899,0.5192770415873564,0.11388091362976116
0.5138922779417916,0.5066066977427077,0.10266751599578527
0.524166920423025,0.5173062655810972,0.08977243452188133
0.5307858811837898,0.523165730514334,0.07972965876214444
0.5291185128352716,0.5215779316568021,0.05668689004840588
0.5369603596670354,0.5292933862259854,0.037353397563992696
0.5177330137630651,0.5104249810890096,0.01638927174859872
0.5004642430801409,0.4934705528177874,0.0
0.49332500433017135,0.4864649324350978,0.0020151491841611247
0.4867849828042834,0.48844621675417876,0.0031277313925843764
0.4700765954396413,0.4796512112732305,0.0038664512195154543
0.453182223749069,0.45486933175974986,0.003648378949603126
0.46436270258458734,0.45805017721742836,0.010726877684116731
0.4641504548093973,0.4515151898572265,0.017963891384863873
0.4597153273389125,0.45350154742088655,0.016549859000654754
0.4852262610065914,0.47614101648487495,0.022100732075163276
0.49510024617045456,0.4836423880419929,0.028932164686325534
0.5012624479745247,0.48808734865360126,0.03211571814451142
0.5228162448961449,0.5156598514929485,0.038683097958745805
0.5256180479761081,0.5129559226832869,0.04573599784604121
0.5899470787045136,0.5814814189742643,0.0765026285893502
0.5949162668330548,0.5863710026096145,0.08857384307831884
0.5920914972282336,0.583529333820187,0.09640616137359692
0.583691459975948,0.574018562517244,0.10590028207283464
0.5820757641933589,0.5734494033784214,0.11458440922745539
0.5930147748391059,0.5845399591954434,0.12660439191645678
0.5784795196620571,0.5707068961384305,0.14066269721069224
0.5699695173648367,0.5576661936403067,0.1471219675577935
0.5850832294390926,0.5767726105254098,0.1579678608114834
0.5809197527452437,0.5726926690437653,0.16679821825230046
0.5957683243032657,0.6025554442032481,0.1814675216117302
0.5818855857709417,0.5736610109890776,0.18741687024425768
0.576248660467618,0.5714373422794745,0.17906948003187784
0.5763472767854445,0.5746456753546685,0.18385084285768605
0.5780673874040687,0.5710041761135614,0.18079527108277216
0.5846656603714084,0.5769466459762755,0.17989072782411664
0.5831289846291412,0.5789623594600855,0.17151759712507286
0.5560681585070153,0.5493380118112219,0.17052077563453527
0.5581884982192173,0.5504318768646987,0.11248893379153879
0.5724815718252225,0.5607427745776858,0.20447723192796807
0.5587989353599845,0.553478878263169,0.2212788866071731
0.5549669433462325,0.5472882662846086,0.22784045183606028
0.5687357321218718,0.5651267077862245,0.24871239250085808
0.5451846748791391,0.5451833171661296,0.2343454671980748
0.5091873162498377,0.5023461761973067,0.26445316890482984
0.5177092295950736,0.5134044546331085,0.266272669126857
0.530491420314827,0.5248245560406568,0.2606362586570924
0.5379976202640151,0.5329373782094979,0.2490658066149788
0.5405698075120267,0.5279429904577109,0.2553738572031391
0.5342251316094808,0.5231066704425746,0.2575039963643645
0.5361911298409945,0.5289289285859216,0.25615898921624103
0.5111093649967078,0.5110977773320213,0.2533487719973845
0.5196370742823406,0.5139546815226792,0.26079013052684763
0.5212930112918164,0.51780557506516,0.25661669932362874
0.49225147443764605,0.5057565491937792,0.24546402632989472
0.48544660868115486,0.47836324697084365,0.245571485105343
0.51005929337179,0.5033023730074948,0.25338213528279885
0.5117388728709349,0.511684832630718,0.26176961694803536
0.49106812409961,0.4846667533134603,0.2769569338883777
0.5418739304734856,0.535445563559942,0.30007361746862604
0.5394644865863976,0.5322238946021605,0.3160427674595727
0.5116402328234786,0.5049010570780466,0.3241920772200214
0.5070043322783544,0.5014707421056164,0.30958375876080413
0.4860919558002337,0.48145296341607935,0.3338409089863248
0.4498162197299722,0.4441965103768526,0.34842764520195557
0.3872010898932814,0.3717223354537573,0.35128687886211074
0.41204319267472833,0.409065455754412,0.36895125528753203
0.4315169517227595,0.42690774017562827,0.3729582677179979
0.42493879790620603,0.4197897877915153,0.3392844864001169
0.4019911151744058,0.3951512389618399,0.32100699009566314
