train_loss,train_accuracy,epoch,step,val_loss,val_accuracy,test_loss,test_accuracy
0.6948834657669067,0.395355224609375,0,49,,,,
0.6955036520957947,0.453125,0,99,,,,
0.6922405958175659,0.51953125,0,149,,,,
0.6912132501602173,0.55859375,0,199,,,,
0.6935030221939087,0.48846435546875,0,249,,,,
0.6929908394813538,0.481231689453125,0,299,,,,
0.6933907866477966,0.48828125,0,349,,,,
0.6929486393928528,0.49908447265625,0,399,,,,
0.6931354999542236,0.50250244140625,0,449,,,,
0.6930387020111084,0.51953125,0,499,,,,
,,0,513,0.6931522488594055,0.5028194785118103,,
0.6936365365982056,0.50384521484375,1,549,,,,
0.6941125988960266,0.49066162109375,1,599,,,,
0.6926332712173462,0.517852783203125,1,649,,,,
0.6938771605491638,0.48828125,1,699,,,,
0.6925312876701355,0.5186767578125,1,749,,,,
0.6925365924835205,0.51239013671875,1,799,,,,
0.6933541297912598,0.49267578125,1,849,,,,
0.6921796798706055,0.52734375,1,899,,,,
0.6929684281349182,0.49725341796875,1,949,,,,
0.6929662227630615,0.5030517578125,1,999,,,,
,,1,1027,0.6931024193763733,0.5028194785118103,,
0.6937316060066223,0.498321533203125,2,1049,,,,
0.6924450993537903,0.4974365234375,2,1099,,,,
0.6923016905784607,0.49053955078125,2,1149,,,,
0.6931046843528748,0.50390625,2,1199,,,,
0.6935752630233765,0.51416015625,2,1249,,,,
0.6928296089172363,0.51922607421875,2,1299,,,,
0.6925115585327148,0.51025390625,2,1349,,,,
0.693213701248169,0.48828125,2,1399,,,,
0.6931774616241455,0.49951171875,2,1449,,,,
0.6931725740432739,0.5037841796875,2,1499,,,,
,,2,1541,0.6930885314941406,0.5028194785118103,,
0.6930408477783203,0.484375,3,1549,,,,
0.6927776336669922,0.50732421875,3,1599,,,,
0.6934829950332642,0.5047607421875,3,1649,,,,
0.6924352049827576,0.546875,3,1699,,,,
0.6937544941902161,0.5040283203125,3,1749,,,,
0.6940398812294006,0.52264404296875,3,1799,,,,
0.6939816474914551,0.499542236328125,3,1849,,,,
0.693580687046051,0.48046875,3,1899,,,,
0.6939307451248169,0.496978759765625,3,1949,,,,
0.6929943561553955,0.49658203125,3,1999,,,,
0.6936949491500854,0.44921875,3,2049,,,,
,,3,2055,0.6930797696113586,0.5028194785118103,,
0.6924058794975281,0.488525390625,4,2099,,,,
0.6931409239768982,0.51324462890625,4,2149,,,,
0.6927651762962341,0.502197265625,4,2199,,,,
0.6921181678771973,0.53515625,4,2249,,,,
0.6923457384109497,0.536895751953125,4,2299,,,,
0.6937445998191833,0.498260498046875,4,2349,,,,
0.6931447982788086,0.47607421875,4,2399,,,,
0.693056583404541,0.5245361328125,4,2449,,,,
0.6930280923843384,0.51007080078125,4,2499,,,,
0.6935054063796997,0.490081787109375,4,2549,,,,
,,4,2569,0.6930703520774841,0.502812385559082,,
0.6925090551376343,0.53662109375,5,2599,,,,
0.6942585706710815,0.5,5,2649,,,,
0.693388044834137,0.519775390625,5,2699,,,,
0.6917217969894409,0.546875,5,2749,,,,
0.6937690377235413,0.490203857421875,5,2799,,,,
0.6925944089889526,0.5172119140625,5,2849,,,,
0.6933650374412537,0.505218505859375,5,2899,,,,
0.6931628584861755,0.51953125,5,2949,,,,
0.6925030946731567,0.494781494140625,5,2999,,,,
0.6932970881462097,0.50030517578125,5,3049,,,,
,,5,3083,0.6930410265922546,0.5027874708175659,,
0.6924494504928589,0.497344970703125,6,3099,,,,
0.6922215223312378,0.496337890625,6,3149,,,,
0.6937482953071594,0.5,6,3199,,,,
0.6928147077560425,0.53125,6,3249,,,,
0.693520188331604,0.49542236328125,6,3299,,,,
0.6927697062492371,0.51776123046875,6,3349,,,,
0.6934793591499329,0.5059814453125,6,3399,,,,
0.6928750872612,0.496795654296875,6,3449,,,,
0.6936751008033752,0.5,6,3499,,,,
0.6938455104827881,0.50054931640625,6,3549,,,,
,,6,3597,0.6928232312202454,0.5007048845291138,,
0.6936087608337402,0.501708984375,7,3599,,,,
0.6926357746124268,0.49713134765625,7,3649,,,,
0.6931794285774231,0.486572265625,7,3699,,,,
0.6930449604988098,0.5135498046875,7,3749,,,,
0.6923332214355469,0.4984130859375,7,3799,,,,
0.6930472254753113,0.51373291015625,7,3849,,,,
0.6917185187339783,0.4951171875,7,3899,,,,
0.6924431920051575,0.49853515625,7,3949,,,,
0.6922270655632019,0.49957275390625,7,3999,,,,
0.6912522912025452,0.50146484375,7,4049,,,,
0.6896224617958069,0.54998779296875,7,4099,,,,
,,7,4111,0.6926872134208679,0.5009048581123352,,
0.6922745108604431,0.48016357421875,8,4149,,,,
0.6915741562843323,0.5010986328125,8,4199,,,,
0.6940242648124695,0.49755859375,8,4249,,,,
0.691117525100708,0.51812744140625,8,4299,,,,
0.6930670738220215,0.49114990234375,8,4349,,,,
0.6942517757415771,0.504730224609375,8,4399,,,,
0.6929500699043274,0.5,8,4449,,,,
0.693299412727356,0.500823974609375,8,4499,,,,
0.6958375573158264,0.49951171875,8,4549,,,,
0.6893466114997864,0.499237060546875,8,4599,,,,
,,8,4625,0.6925010085105896,0.5012485980987549,,
0.694390594959259,0.502105712890625,9,4649,,,,
0.686457097530365,0.499359130859375,9,4699,,,,
0.6880025863647461,0.4959716796875,9,4749,,,,
0.6893587112426758,0.515106201171875,9,4799,,,,
0.6910333633422852,0.500823974609375,9,4849,,,,
0.6911833882331848,0.5068359375,9,4899,,,,
0.6929166913032532,0.49658203125,9,4949,,,,
0.6921615600585938,0.5013427734375,9,4999,,,,
0.69173663854599,0.5,9,5049,,,,
0.6930034160614014,0.4981689453125,9,5099,,,,
,,9,5139,0.6922547817230225,0.5011517405509949,,
0.6928594708442688,0.49896240234375,10,5149,,,,
0.6926300525665283,0.4971923828125,10,5199,,,,
0.6944462656974792,0.49285888671875,10,5249,,,,
0.6919347643852234,0.48931884765625,10,5299,,,,
0.6914349794387817,0.491943359375,10,5349,,,,
0.6911070346832275,0.50439453125,10,5399,,,,
0.6939706206321716,0.49951171875,10,5449,,,,
0.6892244219779968,0.50384521484375,10,5499,,,,
0.695817232131958,0.5018310546875,10,5549,,,,
0.691260039806366,0.4989013671875,10,5599,,,,
0.6934833526611328,0.5068359375,10,5649,,,,
,,10,5653,0.6920881867408752,0.5010603070259094,,
0.6924780607223511,0.4957275390625,11,5699,,,,
0.6896289587020874,0.507537841796875,11,5749,,,,
0.689448893070221,0.49884033203125,11,5799,,,,
0.6916042566299438,0.500732421875,11,5849,,,,
0.6957105398178101,0.50494384765625,11,5899,,,,
0.6970324516296387,0.499359130859375,11,5949,,,,
0.6908646821975708,0.500762939453125,11,5999,,,,
0.6939486861228943,0.496490478515625,11,6049,,,,
0.6919132471084595,0.5018310546875,11,6099,,,,
0.6887584328651428,0.496368408203125,11,6149,,,,
,,11,6167,0.6919661164283752,0.5010495185852051,,
0.6926912665367126,0.498504638671875,12,6199,,,,
0.6957933306694031,0.49981689453125,12,6249,,,,
0.6909211277961731,0.48968505859375,12,6299,,,,
0.691502034664154,0.50830078125,12,6349,,,,
0.69287109375,0.4945068359375,12,6399,,,,
0.6932111978530884,0.49652099609375,12,6449,,,,
0.696306586265564,0.4996337890625,12,6499,,,,
0.692166805267334,0.4920654296875,12,6549,,,,
0.690611720085144,0.50091552734375,12,6599,,,,
0.6948783993721008,0.500274658203125,12,6649,,,,
,,12,6681,0.6918750405311584,0.5010378360748291,,
0.6962979435920715,0.5115966796875,13,6699,,,,
0.6878020167350769,0.5,13,6749,,,,
0.6917740106582642,0.5003662109375,13,6799,,,,
0.6958774328231812,0.499420166015625,13,6849,,,,
0.6973195672035217,0.5091552734375,13,6899,,,,
0.6907422542572021,0.51739501953125,13,6949,,,,
0.6922083497047424,0.499420166015625,13,6999,,,,
0.6909089684486389,0.49951171875,13,7049,,,,
0.695198118686676,0.4970703125,13,7099,,,,
0.6944736838340759,0.501068115234375,13,7149,,,,
,,13,7195,0.6917943358421326,0.5010964870452881,,
0.6859102249145508,0.522613525390625,14,7199,,,,
0.690687358379364,0.50006103515625,14,7249,,,,
0.6911713480949402,0.4931640625,14,7299,,,,
0.6906774640083313,0.50274658203125,14,7349,,,,
0.6969513893127441,0.49896240234375,14,7399,,,,
0.6913547515869141,0.5,14,7449,,,,
0.6919313669204712,0.49932861328125,14,7499,,,,
0.6900993585586548,0.5103759765625,14,7549,,,,
0.693545937538147,0.5010986328125,14,7599,,,,
0.6868950724601746,0.5032958984375,14,7649,,,,
0.6904593706130981,0.49957275390625,14,7699,,,,
,,14,7709,0.6917150616645813,0.5010889768600464,,
0.6918817758560181,0.5,15,7749,,,,
0.6888620853424072,0.49908447265625,15,7799,,,,
0.6883097887039185,0.49908447265625,15,7849,,,,
0.6926064491271973,0.49237060546875,15,7899,,,,
0.6969575881958008,0.501220703125,15,7949,,,,
0.6868208050727844,0.50164794921875,15,7999,,,,
0.6856542229652405,0.501708984375,15,8049,,,,
0.6907203793525696,0.4989013671875,15,8099,,,,
0.6879743933677673,0.487030029296875,15,8149,,,,
0.690375030040741,0.49981689453125,15,8199,,,,
,,15,8223,0.6916506290435791,0.5011155605316162,,
0.693519651889801,0.491485595703125,16,8249,,,,
0.6932140588760376,0.498931884765625,16,8299,,,,
0.6932941675186157,0.509124755859375,16,8349,,,,
0.6937689781188965,0.49853515625,16,8399,,,,
0.6914535760879517,0.500335693359375,16,8449,,,,
0.6897510290145874,0.5037841796875,16,8499,,,,
0.6873258352279663,0.4986572265625,16,8549,,,,
0.6948685050010681,0.499725341796875,16,8599,,,,
0.691446840763092,0.500579833984375,16,8649,,,,
0.691967785358429,0.5025634765625,16,8699,,,,
,,16,8737,0.6916077136993408,0.5011907815933228,,
0.6958774328231812,0.498931884765625,17,8749,,,,
0.6947041749954224,0.4970703125,17,8799,,,,
0.6919158697128296,0.49853515625,17,8849,,,,
0.6902030110359192,0.5029296875,17,8899,,,,
0.6923753023147583,0.49725341796875,17,8949,,,,
0.6909879446029663,0.50701904296875,17,8999,,,,
0.6978278160095215,0.5,17,9049,,,,
0.685649037361145,0.50213623046875,17,9099,,,,
0.6851599812507629,0.5006103515625,17,9149,,,,
0.6859907507896423,0.49993896484375,17,9199,,,,
0.6955207586288452,0.507965087890625,17,9249,,,,
,,17,9251,0.6915713548660278,0.5012547969818115,,
0.6925057768821716,0.497802734375,18,9299,,,,
0.6957399845123291,0.5,18,9349,,,,
0.6871204376220703,0.522613525390625,18,9399,,,,
0.6946970224380493,0.498443603515625,18,9449,,,,
0.6901305913925171,0.50238037109375,18,9499,,,,
0.696219801902771,0.500823974609375,18,9549,,,,
0.6919195652008057,0.4996337890625,18,9599,,,,
0.6928579807281494,0.496368408203125,18,9649,,,,
0.6879781484603882,0.5010986328125,18,9699,,,,
0.6932002305984497,0.500518798828125,18,9749,,,,
,,18,9765,0.6915329098701477,0.5012697577476501,,
0.6941949129104614,0.49725341796875,19,9799,,,,
0.6891904473304749,0.5010986328125,19,9849,,,,
0.6894095540046692,0.489013671875,19,9899,,,,
0.691200852394104,0.4945068359375,19,9949,,,,
0.6935738921165466,0.49444580078125,19,9999,,,,
0.6923363208770752,0.4945068359375,19,10049,,,,
0.6937757730484009,0.498291015625,19,10099,,,,
0.6876060962677002,0.49365234375,19,10149,,,,
0.6867923736572266,0.500244140625,19,10199,,,,
0.6888320446014404,0.5010986328125,19,10249,,,,
,,19,10279,0.6914910078048706,0.5012440085411072,,
0.6824689507484436,0.507080078125,20,10299,,,,
0.690650999546051,0.5,20,10349,,,,
0.6936892867088318,0.50054931640625,20,10399,,,,
0.6971953511238098,0.500213623046875,20,10449,,,,
0.6975699663162231,0.5,20,10499,,,,
0.6931381225585938,0.493743896484375,20,10549,,,,
0.6904473900794983,0.498626708984375,20,10599,,,,
0.6825135946273804,0.502197265625,20,10649,,,,
0.6832504868507385,0.503631591796875,20,10699,,,,
0.6941185593605042,0.49969482421875,20,10749,,,,
,,20,10793,0.6914461255073547,0.5012996792793274,,
0.6971545815467834,0.503021240234375,21,10799,,,,
