train_loss,train_accuracy,epoch,step,val_loss,val_accuracy,test_loss,test_accuracy
0.6935592889785767,0.453125,0,49,,,,
0.6965759992599487,0.421875,0,99,,,,
0.6932697296142578,0.484375,0,149,,,,
0.6886013150215149,0.609375,0,199,,,,
0.6940468549728394,0.4375,0,249,,,,
0.6934255957603455,0.515625,0,299,,,,
0.6923641562461853,0.578125,0,349,,,,
0.6875144839286804,0.59375,0,399,,,,
0.692045271396637,0.53125,0,449,,,,
0.6932711601257324,0.421875,0,499,,,,
0.6842515468597412,0.625,0,549,,,,
0.6923178434371948,0.59375,0,599,,,,
0.6959338188171387,0.4375,0,649,,,,
0.6905115246772766,0.5,0,699,,,,
0.6910080909729004,0.59375,0,749,,,,
0.6920567750930786,0.578125,0,799,,,,
0.6970838308334351,0.421875,0,849,,,,
0.6997525095939636,0.40625,0,899,,,,
0.6932253837585449,0.46875,0,949,,,,
0.6895880103111267,0.5625,0,999,,,,
0.6915393471717834,0.59375,0,1049,,,,
0.6927366256713867,0.515625,0,1099,,,,
0.6932252645492554,0.453125,0,1149,,,,
0.6923394799232483,0.546875,0,1199,,,,
0.6928166747093201,0.578125,0,1249,,,,
0.6924562454223633,0.5,0,1299,,,,
0.6944438815116882,0.484375,0,1349,,,,
0.6962999701499939,0.4375,0,1399,,,,
0.6926725506782532,0.546875,0,1449,,,,
0.6908773183822632,0.59375,0,1499,,,,
0.6930339932441711,0.5,0,1549,,,,
0.693286657333374,0.453125,0,1599,,,,
0.6945886611938477,0.390625,0,1649,,,,
0.6932898163795471,0.484375,0,1699,,,,
0.6937532424926758,0.5625,0,1749,,,,
0.6920175552368164,0.609375,0,1799,,,,
0.6902940273284912,0.578125,0,1849,,,,
0.6923704743385315,0.546875,0,1899,,,,
0.6907556056976318,0.515625,0,1949,,,,
0.6917882561683655,0.5625,0,1999,,,,
0.6942995190620422,0.5,0,2049,,,,
,,0,2057,0.6933447122573853,0.499734103679657,,
0.6942645907402039,0.515625,1,2099,,,,
0.68882155418396,0.625,1,2149,,,,
0.6944799423217773,0.4375,1,2199,,,,
0.691434383392334,0.5625,1,2249,,,,
0.6913264393806458,0.5625,1,2299,,,,
0.6930705308914185,0.484375,1,2349,,,,
0.6931092143058777,0.515625,1,2399,,,,
0.6934497952461243,0.546875,1,2449,,,,
0.692908525466919,0.484375,1,2499,,,,
0.6950699090957642,0.46875,1,2549,,,,
0.6926428079605103,0.4375,1,2599,,,,
0.6940212845802307,0.546875,1,2649,,,,
0.6936326026916504,0.484375,1,2699,,,,
0.6902204155921936,0.578125,1,2749,,,,
0.6907168626785278,0.59375,1,2799,,,,
0.692764401435852,0.4375,1,2849,,,,
0.6953098773956299,0.5,1,2899,,,,
0.6929228901863098,0.5625,1,2949,,,,
0.6943206787109375,0.40625,1,2999,,,,
0.6918741464614868,0.484375,1,3049,,,,
0.6942477226257324,0.46875,1,3099,,,,
0.692969024181366,0.5625,1,3149,,,,
0.6936655044555664,0.515625,1,3199,,,,
